model,concepts,version,label,best_epoch,epochs_completed,best_train_loss,best_train_accuracy,best_train_auc,best_val_loss,best_val_accuracy,best_val_auc,test_loss,test_accuracy,test_auc,save_dir
ode_rnn_dkt,5,4,c5_v04_irregular_epochs-1500_lr-0.001_latent-64_ode-64_gru-64,70,90,0.482700115442276,0.7641836734693878,0.8406277228870445,0.5204720330238343,0.7401020408163266,0.8139436453199109,0.5096688094139099,0.748061224489796,0.8218773498070183,/home/atiwari/Annealing_Experiment/SyntheticDKTResults/ODE_RNN_Results_Irregular_48/c5_v04_irregular_epochs-1500_lr-0.001_latent-64_ode-64_gru-64
ode_rnn_dkt,5,5,c5_v05_irregular_epochs-1500_lr-0.001_latent-64_ode-64_gru-64,42,62,0.48918670415878296,0.7610841836734694,0.8354955196004133,0.5055275547504425,0.7514285714285714,0.8227933540866151,0.5020515375137329,0.7534795918367347,0.8261580874417263,/home/atiwari/Annealing_Experiment/SyntheticDKTResults/ODE_RNN_Results_Irregular_48/c5_v05_irregular_epochs-1500_lr-0.001_latent-64_ode-64_gru-64
ode_rnn_dkt,5,6,c5_v06_irregular_epochs-1500_lr-0.001_latent-64_ode-64_gru-64,38,58,0.5002373659610748,0.7562755102040817,0.8282915610324221,0.5196621298789978,0.7406122448979592,0.8119507593123405,0.5170719442367554,0.7465816326530612,0.8145170746184084,/home/atiwari/Annealing_Experiment/SyntheticDKTResults/ODE_RNN_Results_Irregular_48/c5_v06_irregular_epochs-1500_lr-0.001_latent-64_ode-64_gru-64
ode_rnn_dkt,5,7,c5_v07_irregular_epochs-1500_lr-0.001_latent-64_ode-64_gru-64,39,59,0.49312988758087156,0.7537882653061224,0.829289931698614,0.5132141160964966,0.7389285714285714,0.8147302459140318,0.5160705389976501,0.7393469387755102,0.8131783000290354,/home/atiwari/Annealing_Experiment/SyntheticDKTResults/ODE_RNN_Results_Irregular_48/c5_v07_irregular_epochs-1500_lr-0.001_latent-64_ode-64_gru-64
ode_rnn_dkt,5,8,c5_v08_irregular_epochs-1500_lr-0.001_latent-64_ode-64_gru-64,39,59,0.4942764163017273,0.755140306122449,0.8297896836480658,0.5075235378742218,0.748265306122449,0.820778784275181,0.5064912071228027,0.7477448979591836,0.8200214670123389,/home/atiwari/Annealing_Experiment/SyntheticDKTResults/ODE_RNN_Results_Irregular_48/c5_v08_irregular_epochs-1500_lr-0.001_latent-64_ode-64_gru-64
ode_rnn_dkt,5,9,c5_v09_irregular_epochs-1500_lr-0.001_latent-64_ode-64_gru-64,47,67,0.49357379794120787,0.759795918367347,0.8329842782111787,0.5033079171180725,0.7580102040816327,0.8259817505791496,0.5144850769042969,0.7489795918367347,0.8172925781909308,/home/atiwari/Annealing_Experiment/SyntheticDKTResults/ODE_RNN_Results_Irregular_48/c5_v09_irregular_epochs-1500_lr-0.001_latent-64_ode-64_gru-64
ode_rnn_dkt,5,10,c5_v10_irregular_epochs-1500_lr-0.001_latent-64_ode-64_gru-64,43,63,0.4963259708881378,0.7610714285714286,0.8318846614192024,0.5113837790489196,0.7533163265306122,0.8186837639852991,0.5127023582458496,0.7507142857142857,0.8182304539431513,/home/atiwari/Annealing_Experiment/SyntheticDKTResults/ODE_RNN_Results_Irregular_48/c5_v10_irregular_epochs-1500_lr-0.001_latent-64_ode-64_gru-64
ode_rnn_dkt,5,11,c5_v11_irregular_epochs-1500_lr-0.001_latent-64_ode-64_gru-64,36,56,0.5091705930233001,0.7433290816326531,0.8190123539811337,0.516424617767334,0.7423469387755102,0.812562203619239,0.5165163767337799,0.741234693877551,0.8136678922008438,/home/atiwari/Annealing_Experiment/SyntheticDKTResults/ODE_RNN_Results_Irregular_48/c5_v11_irregular_epochs-1500_lr-0.001_latent-64_ode-64_gru-64
ode_rnn_dkt,5,12,c5_v12_irregular_epochs-1500_lr-0.001_latent-64_ode-64_gru-64,36,56,0.4842073094844818,0.7589413265306122,0.8342410803390284,0.499088819026947,0.7499489795918367,0.8226627104551809,0.5017761328220367,0.7514081632653061,0.8195743183136466,/home/atiwari/Annealing_Experiment/SyntheticDKTResults/ODE_RNN_Results_Irregular_48/c5_v12_irregular_epochs-1500_lr-0.001_latent-64_ode-64_gru-64
ode_rnn_dkt,5,13,c5_v13_irregular_epochs-1500_lr-0.001_latent-64_ode-64_gru-64,41,61,0.5007937002182007,0.7504336734693877,0.8276251851912111,0.5178205347061158,0.7388775510204082,0.8151262148513466,0.5143525476455688,0.7448673469387755,0.8187464088217434,/home/atiwari/Annealing_Experiment/SyntheticDKTResults/ODE_RNN_Results_Irregular_48/c5_v13_irregular_epochs-1500_lr-0.001_latent-64_ode-64_gru-64
ode_rnn_dkt,5,14,c5_v14_irregular_epochs-1500_lr-0.001_latent-64_ode-64_gru-64,50,70,0.48657545566558835,0.7642474489795918,0.8384475677933467,0.5149069333076477,0.7508673469387755,0.8152632478632478,0.507504905462265,0.7536020408163265,0.8228372620381821,/home/atiwari/Annealing_Experiment/SyntheticDKTResults/ODE_RNN_Results_Irregular_48/c5_v14_irregular_epochs-1500_lr-0.001_latent-64_ode-64_gru-64
ode_rnn_dkt,5,15,c5_v15_irregular_epochs-1500_lr-0.001_latent-64_ode-64_gru-64,42,62,0.4857773208618164,0.7583163265306122,0.8322843189110841,0.5017254853248596,0.751734693877551,0.8196419476376999,0.5050719232559204,0.7462040816326531,0.8162539958928161,/home/atiwari/Annealing_Experiment/SyntheticDKTResults/ODE_RNN_Results_Irregular_48/c5_v15_irregular_epochs-1500_lr-0.001_latent-64_ode-64_gru-64
ode_rnn_dkt,5,16,c5_v16_irregular_epochs-1500_lr-0.001_latent-64_ode-64_gru-64,51,71,0.49135459542274473,0.7612244897959184,0.8323846348744582,0.5107475411891937,0.7495408163265306,0.8137938002329197,0.5034024097919464,0.7556530612244898,0.8213849247406239,/home/atiwari/Annealing_Experiment/SyntheticDKTResults/ODE_RNN_Results_Irregular_48/c5_v16_irregular_epochs-1500_lr-0.001_latent-64_ode-64_gru-64
ode_rnn_dkt,5,17,c5_v17_irregular_epochs-1500_lr-0.001_latent-64_ode-64_gru-64,38,58,0.4937888193130493,0.7543877551020408,0.8306412271257969,0.4956366610527039,0.7530102040816327,0.8314264283872674,0.5091987524032593,0.7437040816326531,0.8188072420236905,/home/atiwari/Annealing_Experiment/SyntheticDKTResults/ODE_RNN_Results_Irregular_48/c5_v17_irregular_epochs-1500_lr-0.001_latent-64_ode-64_gru-64
ode_rnn_dkt,5,18,c5_v18_irregular_epochs-1500_lr-0.001_latent-64_ode-64_gru-64,46,66,0.4951955485343933,0.7559566326530612,0.8328832839337313,0.5162846207618713,0.742295918367347,0.8152269851013122,0.5190291838645935,0.7419081632653062,0.8149586870129646,/home/atiwari/Annealing_Experiment/SyntheticDKTResults/ODE_RNN_Results_Irregular_48/c5_v18_irregular_epochs-1500_lr-0.001_latent-64_ode-64_gru-64
ode_rnn_dkt,5,19,c5_v19_irregular_epochs-1500_lr-0.001_latent-64_ode-64_gru-64,38,58,0.4946639132499695,0.7552168367346939,0.8318341005473464,0.5172096014022827,0.7408673469387755,0.8160465051130665,0.5112155385017395,0.7443877551020408,0.819311059510166,/home/atiwari/Annealing_Experiment/SyntheticDKTResults/ODE_RNN_Results_Irregular_48/c5_v19_irregular_epochs-1500_lr-0.001_latent-64_ode-64_gru-64
